"ID","cluster"
"AT4G13540","06"
"AT5G20360","06"
"AT1G70620","06"
"AT4G22463","06"
"AT1G04357","06"
"AT5G35450","06"
"AT1G16810","06"
"AT1G63980","06"
"AT5G10800","06"
"AT1G10650","06"
"AT5G53050","06"
"AT3G51070","06"
"AT2G15220","06"
"AT2G25660","06"
"AT1G49205","06"
"AT1G02920","06"
"AT2G24190","06"
"AT1G24030","06"
"AT1G19870","06"
"AT1G30590","06"
"AT5G53048","06"
"ATCG01230","06"
"AT1G35560","06"
"AT5G52180","06"
"AT1G33520","06"
"AT3G46520","06"
"AT4G19190","06"
"ATCG00905","06"
"AT1G74675","06"
"AT5G63020","06"
"AT4G20850","06"
"AT1G33612","06"
"AT2G45830","06"
"AT2G30770","06"
"AT1G05733","06"
"AT1G61667","06"
"AT2G27285","06"
"AT4G14010","06"
"AT2G33050","06"
"AT1G08640","06"
"AT2G16910","06"
"AT4G39050","06"
"AT1G74160","06"
"AT2G22460","06"
"AT2G30500","06"
"AT3G29130","06"
"AT3G11450","06"
"AT5G52190","06"
"AT3G28660","06"
"AT2G22000","06"
"AT5G07150","06"
"AT3G05245","06"
"AT3G54060","06"
"AT3G30380","06"
"AT1G60200","06"
"AT4G24910","06"
"AT1G62600","06"
"AT5G50562","06"
"AT1G29418","06"
"AT4G00880","06"
"AT5G61260","06"
"AT3G53730","06"
"AT5G16990","06"
"AT1G12390","06"
"AT5G57685","06"
"AT1G79160","06"
"AT2G12461","06"
"AT3G24982","06"
"AT1G15200","06"
"AT2G24650","06"
"AT1G24340","06"
"AT3G60160","06"
"AT4G06235","06"
"AT4G13860","06"
"AT3G07105","06"
"AT2G08460","06"
"AT2G19550","06"
"AT1G08537","06"
"AT1G19835","06"
"AT2G35820","06"
"AT4G24415","06"
"AT3G07555","06"
"AT3G18520","06"
"AT1G25510","06"
"AT1G35710","06"
"AT5G55860","06"
"AT2G38800","06"
"AT2G40670","06"
"AT1G64950","06"
"AT1G52618","06"
"AT1G68945","06"
"AT4G36980","06"
"AT5G17305","06"
"AT3G46530","06"
"AT5G45470","06"
"AT5G52420","06"
"AT3G22565","06"
"AT1G59124","06"
"AT1G58807","06"
"AT4G16950","06"
"AT4G26095","06"
"AT5G02520","06"
"AT2G30750","06"
"AT5G65910","06"
"AT2G39280","06"
"AT3G25590","06"
"AT2G38470","06"
"AT5G03350","06"
"AT5G40910","06"
"AT1G16490","06"
"AT2G17420","06"
"AT1G58848","06"
"AT5G03195","06"
"AT1G59218","06"
"AT5G45480","06"
"AT1G49200","06"
"AT3G15760","06"
"AT1G04380","06"
"AT1G44770","06"
"AT4G02540","06"
"AT5G45460","06"
"AT5G53440","06"
"AT3G47800","06"
"AT1G78110","06"
"AT1G55945","06"
"AT3G29375","06"
"AT4G20030","06"
"AT1G58025","06"
"AT1G29810","06"
"AT5G50950","06"
"AT3G44635","06"
"AT4G16955","06"
"AT3G09150","06"
"AT3G44630","06"
"AT5G43170","06"
"AT1G45165","06"
"AT5G49440","06"
"AT3G27906","06"
"AT5G37890","06"
"AT5G45490","06"
"AT1G02330","06"
"AT1G08430","06"
"AT1G62620","06"
"AT3G60080","06"
"AT3G56410","06"
"AT4G31730","06"
"AT5G04750","06"
"AT4G02840","06"
"ATCG00900","06"
"AT4G15475","06"
"ATCG01240","06"
"AT2G01100","06"
"AT2G40165","06"
"AT2G45380","06"
"AT4G08935","06"
"AT5G58380","06"
"AT5G65930","06"
"AT3G04755","06"
"AT3G25020","06"
"AT2G29485","06"
"AT4G29260","06"
"AT4G29710","06"
"AT1G65290","06"
"AT4G25900","06"
"AT1G52820","06"
"AT3G02780","06"
"AT4G00670","06"
"AT5G43770","06"
"AT4G29110","06"
"AT5G45750","06"
"AT3G47810","06"
"AT5G20790","06"
"AT1G26300","06"
"AT2G07739","06"
"AT3G25830","06"
"AT3G01365","06"
"AT5G02270","06"
"AT1G07563","06"
"AT1G71360","06"
"AT3G25820","06"
"AT3G51880","06"
"AT3G05930","06"
"AT1G13940","06"
"AT5G28540","06"
"AT1G29770","06"
"AT5G45060","06"
"AT1G80940","06"
"AT4G02200","06"
"AT4G14830","06"
"AT4G00883","06"
"AT5G27120","06"
"AT3G09345","06"
"AT5G44910","06"
"AT4G39030","06"
"AT2G46830","06"
"AT3G10130","06"
"AT3G57965","06"
"AT5G67320","06"
"AT3G25840","06"
"AT3G57970","06"
"AT1G56300","06"
"AT1G69760","06"
"AT1G04533","06"
"AT1G26930","06"
"AT4G24920","06"
"AT4G30430","06"
"AT1G80810","06"
"AT2G40060","06"
"AT5G55790","06"
"AT5G66658","06"
"AT2G16860","06"
"AT2G27390","06"
"AT2G30960","06"
"AT4G06105","06"
"AT4G15130","06"
"AT1G03730","06"
"AT1G20920","06"
"AT1G76878","06"
"AT4G13560","06"
"AT3G20860","06"
"AT4G19540","06"
"AT5G51840","06"
"AT1G63100","06"
"AT3G16380","06"
"AT1G44920","06"
"AT3G02875","06"
"AT1G55830","06"
"AT2G21860","06"
"AT5G56950","06"
"AT5G24880","06"
"AT1G62590","06"
"AT2G21560","06"
"AT1G10320","06"
"AT4G04275","06"
"AT2G40650","06"
"AT4G13570","06"
"AT5G04175","06"
"AT1G69060","06"
"AT3G02690","06"
"AT1G32750","06"
"ATCG01010","06"
"AT3G29075","06"
"AT4G30993","06"
"AT1G48850","06"
"AT5G25770","06"
"AT2G24230","06"
"AT4G22513","06"
"AT5G27093","06"
"AT3G14205","06"
"AT5G55920","06"
"AT4G37120","06"
"AT5G65460","06"
"AT3G25010","06"
"AT5G64250","06"
"AT5G67250","06"
"AT1G03550","06"
"AT4G29940","06"
"AT5G63790","06"
"AT1G06260","06"
"AT1G12650","06"
"AT2G39300","06"
"AT4G04020","06"
"AT4G11080","06"
"AT2G33220","06"
"AT3G53650","06"
"AT5G01340","06"
"AT1G23410","06"
"AT4G16330","06"
"AT2G25480","06"
"AT2G31902","06"
"AT5G42860","06"
"AT3G01980","06"
"AT3G24500","06"
"AT1G48840","06"
"AT1G33990","06"
"AT2G40430","06"
"AT2G25050","06"
"AT1G54410","06"
"AT1G66330","06"
"AT5G54940","06"
"AT5G63530","06"
"AT1G63990","06"
"AT2G15910","06"
"AT5G38720","06"
"AT5G47870","06"
"AT3G42180","06"
"AT3G59200","06"
"AT2G15280","06"
"AT5G18290","06"
"AT2G44820","06"
"AT4G22517","06"
"AT5G58375","06"
"AT1G80750","06"
"AT2G31900","06"
"AT5G42360","06"
"AT3G07615","06"
"AT5G54090","06"
"AT2G09165","06"
"AT3G45620","06"
"AT4G34131","06"
"AT5G53800","06"
"AT3G19670","06"
"AT4G15030","06"
"AT5G22320","06"
"AT5G27330","06"
"AT5G19480","06"
"AT5G35926","06"
"AT5G53930","06"
"AT4G02710","06"
"AT5G56360","06"
"AT1G47970","06"
"AT1G53590","06"
"AT5G08420","06"
"AT4G22510","06"
"AT3G30390","06"
"AT3G54880","06"
"AT3G61800","06"
"AT5G42850","06"
"AT4G38060","06"
"AT1G52100","06"
"AT4G13390","06"
"AT5G19340","06"
"AT4G28085","06"
"AT2G25215","06"
"AT5G48620","06"
"AT1G12850","06"
"AT2G46160","06"
"AT2G03720","06"
"AT3G48670","06"
"AT1G61690","06"
"AT4G13680","06"
"AT1G08543","06"
"AT1G73330","06"
"AT4G23700","06"
"AT2G18270","06"
"AT5G44920","06"
"AT1G20490","06"
"AT2G18280","06"
"AT2G20170","06"
"AT4G22666","06"
"AT1G65540","06"
"AT1G73260","06"
"AT3G19515","06"
"AT4G36780","06"
"AT3G50550","06"
"AT5G66053","06"
"AT3G12560","06"
"AT5G40380","06"
"AT1G65541","06"
"AT5G43740","06"
"AT1G22230","06"
"AT3G05670","06"
"AT1G62610","06"
"AT5G41860","06"
"AT2G42270","06"
"AT4G00050","06"
"AT2G05540","06"
"AT2G30930","06"
"AT1G56510","06"
"AT5G54720","06"
"AT1G62630","06"
"AT4G27850","06"
"AT1G26390","06"
"AT1G67865","06"
"AT1G80930","06"
"AT2G35637","06"
"AT5G47690","06"
"AT1G61190","06"
"AT5G43310","06"
"AT2G24540","06"
"AT2G33435","06"
"AT5G17900","06"
"AT4G16510","06"
"AT5G64770","06"
"AT1G56242","06"
"AT3G05750","06"
"AT1G17050","06"
"AT1G64720","06"
"AT3G46735","06"
"AT4G16990","06"
"AT3G48090","06"
"AT1G23710","06"
"AT2G26570","06"
"AT3G29310","06"
"AT5G46520","06"
"AT4G02210","06"
"AT5G52550","06"
"AT5G48480","06"
"AT2G16900","06"
"AT3G09980","06"
"AT1G19020","06"
"AT5G23890","06"
"AT5G09480","06"
"AT3G18960","06"
"AT5G58320","06"
"AT4G07410","06"
"AT1G03080","06"
"AT3G16390","06"
"AT5G10950","06"
"AT4G14120","06"
"AT4G37070","06"
"AT4G23550","06"
"AT1G69550","06"
"AT5G17910","06"
"AT5G06280","06"
"AT5G19310","06"
"AT3G54670","06"
"AT4G14760","06"
"AT2G27389","06"
"AT3G28940","06"
"AT3G51910","06"
"AT4G16890","06"
"AT5G26200","06"
"AT2G16365","06"
"AT4G17880","06"
"AT4G37320","06"
"AT4G34930","06"
"AT5G36002","06"
"AT1G51580","06"
"AT2G03150","06"
"AT5G17300","06"
"AT1G23130","06"
"AT4G36640","06"
"AT1G58602","06"
"AT3G02673","06"
"AT3G24506","06"
"AT2G14080","06"
"AT5G12230","06"
"AT5G40010","06"
"AT5G67470","06"
"AT4G14350","06"
"AT5G39730","06"
"AT3G45850","06"
"AT2G16485","06"
"AT4G12670","06"
"AT3G13432","06"
"AT5G45510","06"
"AT1G15340","06"
"AT3G14650","06"
"AT3G01420","06"
"AT5G09120","06"
"AT4G04980","06"
"AT4G08580","06"
"AT3G09910","06"
"AT3G01360","06"
"AT3G13782","06"
"AT1G07210","06"
"AT3G02030","06"
"AT4G32610","06"
"AT5G40730","06"
"AT5G64240","06"
"AT2G08695","06"
"AT5G60460","06"
"AT3G56260","06"
"AT5G17050","06"
"AT1G17250","06"
"AT5G26146","06"
"AT4G18770","06"
"AT4G01670","06"
"AT4G13880","06"
"AT1G69410","06"
"AT2G05380","06"
"AT2G26180","06"
"AT5G60890","06"
"AT1G22065","06"
"AT1G73040","06"
"AT4G39210","06"
"AT5G15970","06"
"AT2G21595","06"
"AT3G63215","06"
"AT5G48180","06"
"AT1G08847","06"
"AT4G07815","06"
"AT3G14360","06"
"AT5G03585","06"
"AT3G56980","06"
"AT1G21400","06"
"AT5G04120","06"
"AT5G05270","06"
"AT1G64370","06"
"AT5G05460","06"
"AT5G42300","06"
"AT1G07373","06"
"AT4G04830","06"
"AT1G01750","06"
"AT1G29355","06"
"AT1G18870","06"
"AT2G23120","06"
"AT5G05635","06"
"AT5G28919","06"
"AT1G13609","06"
"AT2G18570","06"
"AT3G28270","06"
"AT5G24660","06"
"AT5G06235","06"
"AT4G08505","06"
"AT4G13920","06"
"AT1G04770","06"
"AT3G03295","06"
"AT5G03545","06"
"AT1G75290","06"
"AT5G53420","06"
"AT1G08592","06"
"AT3G56970","06"
"AT1G10140","06"
"AT3G50390","06"
"AT1G48300","06"
"AT5G05250","06"
"AT2G08735","06"
"AT1G05353","06"
"AT2G02950","06"
"AT5G42580","06"
"AT1G26270","06"
"AT1G58983","06"
"AT1G03545","06"
"AT2G14247","06"
"AT5G63650","06"
"AT2G25150","06"
"AT3G49580","06"
"AT5G53450","06"
"AT3G23020","06"
"AT4G31875","06"
"AT1G73200","06"
"AT1G08230","06"
"AT3G08975","06"
"AT4G31355","06"
"AT5G55490","06"
"AT5G37990","06"
"AT1G63370","06"
"AT2G25650","06"
"AT4G21515","06"
"AT1G09253","06"
"AT3G45600","06"
"AT5G25760","06"
"AT1G13420","06"
"AT2G42980","06"
"AT1G58270","06"
"AT1G65280","06"
"AT1G07887","07"
"AT5G03330","07"
"AT4G01370","07"
"AT1G10070","07"
"AT1G53480","07"
"AT1G51720","07"
"AT3G07780","07"
"AT5G25360","07"
"AT1G12580","07"
"AT3G05945","07"
"AT3G05932","07"
"AT3G52345","07"
"AT1G07728","08"
"AT1G07780","08"
"AT1G43605","08"
"AT5G41761","08"
"AT1G62750","08"
"AT1G49010","08"
